No.	Time	Source	Destination	Protocol	Length	Info
521	273.024769	192.168.50.156	180.163.151.34	TLSv1.3	2262	Client Hello (SNI=clientservices.googleapis.com)
522	273.025058	180.163.151.34	192.168.50.156	TCP	60	443 → 53493 [ACK] Seq=1 Ack=1461 Win=64240 Len=0
523	273.025058	180.163.151.34	192.168.50.156	TCP	60	443 → 53493 [ACK] Seq=1 Ack=2209 Win=64240 Len=0
524	273.084183	180.163.151.34	192.168.50.156	TLSv1.3	1514	Server Hello, Change Cipher Spec
525	273.084183	180.163.151.34	192.168.50.156	TLSv1.3	72	Application Data
526	273.084296	192.168.50.156	180.163.151.34	TCP	54	53493 → 443 [ACK] Seq=2209 Ack=1479 Win=64240 Len=0
527	273.084759	192.168.50.156	180.163.151.34	TLSv1.3	128	Change Cipher Spec, Application Data
528	273.084895	180.163.151.34	192.168.50.156	TCP	60	443 → 53493 [ACK] Seq=1479 Ack=2283 Win=64240 Len=0
529	273.084953	192.168.50.156	180.163.151.34	TLSv1.3	146	Application Data
530	273.085027	180.163.151.34	192.168.50.156	TCP	60	443 → 53493 [ACK] Seq=1479 Ack=2375 Win=64240 Len=0
531	273.08513	192.168.50.156	180.163.151.34	TLSv1.3	425	Application Data
532	273.085213	180.163.151.34	192.168.50.156	TCP	60	443 → 53493 [ACK] Seq=1479 Ack=2746 Win=64240 Len=0
533	273.122807	180.163.151.34	192.168.50.156	TLSv1.3	1042	Application Data, Application Data
534	273.123096	192.168.50.156	180.163.151.34	TLSv1.3	85	Application Data
535	273.123265	180.163.151.34	192.168.50.156	TCP	60	443 → 53493 [ACK] Seq=2467 Ack=2777 Win=64240 Len=0
536	273.131555	180.163.151.34	192.168.50.156	TLSv1.3	85	Application Data
537	273.182297	192.168.50.156	180.163.151.34	TCP	54	53493 → 443 [ACK] Seq=2777 Ack=2498 Win=63221 Len=0
538	273.268867	180.163.151.34	192.168.50.156	TLSv1.3	557	Application Data, Application Data, Application Data
539	273.269548	192.168.50.156	180.163.151.34	TLSv1.3	93	Application Data
540	273.269722	180.163.151.34	192.168.50.156	TCP	60	443 → 53493 [ACK] Seq=3001 Ack=2816 Win=64240 Len=0
541	273.272795	192.168.50.156	142.250.217.110	TCP	66	53494 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
542	273.272942	192.168.50.156	8.8.4.4	TCP	66	53495 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
543	273.273081	192.168.50.156	142.250.217.106	TCP	66	53496 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
544	273.273606	192.168.50.156	8.8.4.4	TCP	66	53497 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
545	273.273673	192.168.50.156	180.163.151.34	TCP	54	53493 → 443 [FIN, ACK] Seq=2816 Ack=3001 Win=64240 Len=0
546	273.273794	180.163.151.34	192.168.50.156	TCP	60	443 → 53493 [ACK] Seq=3001 Ack=2817 Win=64239 Len=0
547	273.280496	180.163.151.34	192.168.50.156	TCP	60	443 → 53493 [FIN, PSH, ACK] Seq=3001 Ack=2817 Win=64239 Len=0
548	273.280531	192.168.50.156	180.163.151.34	TCP	54	53493 → 443 [ACK] Seq=2817 Ack=3002 Win=64240 Len=0
549	276.272826	192.168.50.156	8.8.4.4	TCP	66	[TCP Retransmission] 53495 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
550	276.272826	192.168.50.156	142.250.217.110	TCP	66	[TCP Retransmission] 53494 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
551	276.27283	192.168.50.156	142.250.217.106	TCP	66	[TCP Retransmission] 53496 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
552	276.273865	192.168.50.156	8.8.4.4	TCP	66	[TCP Retransmission] 53497 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
						
